"year","month","date","site","transect","survey","richness","menhinick.richness","abundance","div.simpson","div.shannon"
2012,7,"2012-07-20","CARP",8,"FISH",1,0.707106781186547,2,0,0
2012,7,"2012-07-23","SCDI",2,"CRYPTIC FISH",3,1.06066017177982,8,0.59375,0.974314752869349
2012,7,"2012-07-23","SCDI",2,"FISH",7,1.1507929111375,37,0.710007304601899,1.56288694368901
2012,7,"2012-07-23","SCDI",3,"CRYPTIC FISH",2,0.41702882811415,23,0.287334593572779,0.462036909466457
2012,7,"2012-07-23","SCDI",3,"FISH",11,1.91485421551268,33,0.87603305785124,2.21746506106769
2012,7,"2012-07-23","SCTW",2,"CRYPTIC FISH",3,0.707106781186548,18,0.537037037037037,0.854414981600184
2012,7,"2012-07-23","SCTW",2,"FISH",7,1.87082869338697,14,0.755102040816327,1.67311836264325
2012,7,"2012-07-23","SCTW",3,"CRYPTIC FISH",3,0.317999364001908,89,0.388839792955435,0.617623482680151
2012,7,"2012-07-23","SCTW",3,"FISH",13,1.87638837486628,48,0.815972222222222,2.04535657979377
2012,7,"2012-07-24","AHND",1,"CRYPTIC FISH",1,0.125988157669742,63,0,0
2012,7,"2012-07-24","AHND",1,"FISH",6,1.455213750218,17,0.754325259515571,1.59344328565909
2012,7,"2012-07-24","AHND",2,"CRYPTIC FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2012,7,"2012-07-24","AHND",2,"FISH",7,1.13554994791534,38,0.565096952908587,1.22427089733577
2012,7,"2012-07-24","BULL",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2012,7,"2012-07-24","BULL",6,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-24","BULL",6,"FISH",1,0.577350269189626,3,0,0
2012,7,"2012-07-25","AQUE",1,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-25","AQUE",1,"FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2012,7,"2012-07-25","AQUE",2,"CRYPTIC FISH",3,1,9,0.592592592592593,0.964962923007428
2012,7,"2012-07-25","AQUE",2,"FISH",5,1.29099444873581,15,0.755555555555556,1.48975031885059
2012,7,"2012-07-25","AQUE",3,"CRYPTIC FISH",4,0.834057656228299,23,0.676748582230624,1.20254886411893
2012,7,"2012-07-25","AQUE",3,"FISH",4,1.20604537831105,11,0.694214876033058,1.2636544318821
2012,7,"2012-07-25","AQUE",4,"CRYPTIC FISH",3,0.625543242171224,23,0.510396975425331,0.876199457463585
2012,7,"2012-07-25","AQUE",4,"FISH",8,1.6681153124566,23,0.680529300567108,1.53765284188326
2012,7,"2012-07-25","AQUE",5,"CRYPTIC FISH",3,0.670820393249937,20,0.34,0.639031859650177
2012,7,"2012-07-25","AQUE",5,"FISH",6,0.937042571331636,41,0.604402141582391,1.19710020830731
2012,7,"2012-07-25","AQUE",6,"CRYPTIC FISH",3,1.34164078649987,5,0.56,0.950270539233235
2012,7,"2012-07-25","AQUE",6,"FISH",7,1.56524758424985,20,0.79,1.70927136439708
2013,7,"2013-07-17","CARP",4,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2013,7,"2013-07-17","CARP",4,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2013,7,"2013-07-17","CARP",7,"CRYPTIC FISH",2,0.894427190999916,5,0.32,0.500402423538188
2013,7,"2013-07-17","CARP",7,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2013,7,"2013-07-22","CARP",1,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2013,7,"2013-07-22","CARP",1,"FISH",6,1.80906806746658,11,0.727272727272727,1.54030582522652
2013,7,"2013-07-22","CARP",2,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2013,7,"2013-07-22","CARP",2,"FISH",2,0.894427190999916,5,0.48,0.673011667009257
2013,7,"2013-07-22","CARP",3,"CRYPTIC FISH",4,1.10940039245046,13,0.603550295857988,1.09059947377948
2013,7,"2013-07-22","CARP",3,"FISH",4,1.33333333333333,9,0.617283950617284,1.14905969697062
2013,7,"2013-07-22","CARP",5,"CRYPTIC FISH",2,0.816496580927726,6,0.5,0.693147180559945
2013,7,"2013-07-22","CARP",5,"FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2013,7,"2013-07-22","CARP",6,"CRYPTIC FISH",3,1.34164078649987,5,0.64,1.05492016798614
2013,7,"2013-07-22","CARP",6,"FISH",2,0.894427190999916,5,0.32,0.500402423538188
2013,7,"2013-07-22","CARP",8,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2013,7,"2013-07-23","ABUR",1,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2013,7,"2013-07-23","ABUR",1,"FISH",6,1.25108648434245,23,0.741020793950851,1.51568140369059
2013,7,"2013-07-23","ABUR",2,"CRYPTIC FISH",1,0.447213595499958,5,0,0
2013,7,"2013-07-23","ABUR",2,"FISH",1,1,1,0,0
2013,7,"2013-07-23","MOHK",1,"CRYPTIC FISH",2,0.471404520791032,18,0.277777777777778,0.450561208866305
2013,7,"2013-07-23","MOHK",1,"FISH",4,1.10940039245046,13,0.627218934911243,1.15698764434527
2013,7,"2013-07-23","MOHK",2,"CRYPTIC FISH",2,0.5,16,0.21875,0.376770161256437
2013,7,"2013-07-23","MOHK",2,"FISH",4,1.26491106406735,10,0.64,1.16828245017656
2013,7,"2013-07-24","GOLB",1,"CRYPTIC FISH",4,1.0690449676497,14,0.459183673469388,0.895332665968091
2013,7,"2013-07-24","GOLB",1,"FISH",1,1,1,0,0
2013,7,"2013-07-24","GOLB",2,"CRYPTIC FISH",3,0.654653670707977,21,0.253968253968254,0.501046913759097
2013,7,"2013-07-24","GOLB",2,"FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2013,7,"2013-07-24","IVEE",1,"CRYPTIC FISH",5,1.09108945117996,21,0.707482993197279,1.39288143321133
2013,7,"2013-07-24","IVEE",2,"CRYPTIC FISH",6,1.73205080756888,12,0.75,1.58325845942048
2013,7,"2013-07-24","IVEE",2,"FISH",1,0.707106781186547,2,0,0
2013,7,"2013-07-25","AQUE",1,"CRYPTIC FISH",3,0.727606875108999,17,0.512110726643599,0.873900414269067
2013,7,"2013-07-25","AQUE",1,"FISH",3,1.22474487139159,6,0.611111111111111,1.01140426470735
2013,7,"2013-07-25","AQUE",2,"CRYPTIC FISH",4,1.20604537831105,11,0.677685950413223,1.2406842919534
2013,7,"2013-07-25","AQUE",2,"FISH",5,1.17851130197758,18,0.518518518518519,1.05066527659281
2013,7,"2013-07-25","AQUE",3,"CRYPTIC FISH",5,1,25,0.7584,1.49942685822338
2013,7,"2013-07-25","AQUE",3,"FISH",10,1.96116135138184,26,0.855029585798817,2.10743864174321
2013,7,"2013-07-25","AQUE",4,"CRYPTIC FISH",3,0.577350269189626,27,0.622770919067215,1.0304089991452
2013,7,"2013-07-25","AQUE",4,"FISH",9,1.42302494707577,40,0.71375,1.56600499281366
2013,7,"2013-07-25","AQUE",5,"CRYPTIC FISH",4,0.816496580927726,24,0.684027777777778,1.25084312220679
2013,7,"2013-07-25","AQUE",5,"FISH",4,0.942809041582063,18,0.296296296296296,0.633663256977656
2013,7,"2013-07-25","AQUE",6,"CRYPTIC FISH",6,1.4142135623731,18,0.771604938271605,1.61500345451291
2013,7,"2013-07-25","AQUE",6,"FISH",4,0.657595949221429,37,0.489408327246165,0.836589806451447
2013,7,"2013-07-26","NAPL",5,"CRYPTIC FISH",3,0.904534033733291,11,0.314049586776859,0.600166073159646
2013,7,"2013-07-26","NAPL",5,"FISH",12,1.40449376635357,73,0.720210170763746,1.78010859267895
2013,7,"2013-07-26","NAPL",6,"CRYPTIC FISH",3,0.707106781186548,18,0.290123456790123,0.556646903582107
2013,7,"2013-07-26","NAPL",6,"FISH",9,1.67125804359347,29,0.808561236623068,1.85763897086806
2013,7,"2013-07-26","NAPL",7,"CRYPTIC FISH",2,0.577350269189626,12,0.277777777777778,0.450561208866305
2013,7,"2013-07-26","NAPL",7,"FISH",10,1.19522860933439,70,0.815918367346939,1.90123737274575
2013,7,"2013-07-26","NAPL",8,"CRYPTIC FISH",2,0.577350269189626,12,0.277777777777778,0.450561208866305
2013,7,"2013-07-26","NAPL",8,"FISH",12,1.8516401995451,42,0.866213151927438,2.22862506725829
2013,7,"2013-07-29","SCDI",2,"CRYPTIC FISH",3,0.400891862868637,56,0.513392857142857,0.766283528742834
2013,7,"2013-07-29","SCDI",2,"FISH",12,1.46603333227566,67,0.692804633548675,1.69759323881258
2013,7,"2013-07-29","SCDI",3,"CRYPTIC FISH",5,0.821994936526786,37,0.442658875091308,0.913421327062409
2013,7,"2013-07-29","SCDI",3,"FISH",9,1.54348726628258,34,0.783737024221453,1.75876947928517
2013,7,"2013-07-29","SCTW",2,"CRYPTIC FISH",6,0.768221279597376,61,0.616500940607364,1.14973325472618
2013,7,"2013-07-29","SCTW",2,"FISH",12,0.884651736929383,184,0.795427693761815,1.84933714946052
2013,7,"2013-07-29","SCTW",3,"CRYPTIC FISH",2,0.239045721866879,70,0.32,0.500402423538188
2013,7,"2013-07-29","SCTW",3,"FISH",16,1.07384968834244,222,0.757649541433325,1.81591721455406
2013,7,"2013-07-30","AHND",1,"CRYPTIC FISH",2,0.301511344577764,44,0.0444214876033058,0.108471339035916
2013,7,"2013-07-30","AHND",1,"FISH",3,0.948683298050514,10,0.58,0.943348392329039
2013,7,"2013-07-30","AHND",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2013,7,"2013-07-30","AHND",2,"FISH",4,1.0690449676497,14,0.459183673469388,0.895332665968091
2013,7,"2013-07-30","BULL",3,"FISH",4,1.51185789203691,7,0.693877551020408,1.27703425946614
2013,7,"2013-07-30","BULL",6,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2013,7,"2013-07-31","NAPL",1,"CRYPTIC FISH",3,0.727606875108999,17,0.456747404844291,0.803742107316203
2013,7,"2013-07-31","NAPL",1,"FISH",8,1.70560573084488,22,0.818181818181818,1.85851915589204
2013,7,"2013-07-31","NAPL",2,"CRYPTIC FISH",3,0.522232967867094,33,0.268135904499541,0.527299758071634
2013,7,"2013-07-31","NAPL",2,"FISH",12,1.68033610083361,51,0.758938869665513,1.83861488010685
2013,7,"2013-07-31","NAPL",3,"CRYPTIC FISH",2,0.632455532033676,10,0.18,0.325082973391448
2013,7,"2013-07-31","NAPL",3,"FISH",9,1.19207912135854,57,0.731917513080948,1.67747561522837
2013,7,"2013-07-31","NAPL",4,"CRYPTIC FISH",2,0.755928946018454,7,0.408163265306122,0.598269588585257
2013,7,"2013-07-31","NAPL",4,"FISH",3,0.904534033733291,11,0.512396694214876,0.859967281035505
2014,7,"2014-07-16","CARP",1,"CRYPTIC FISH",2,1,4,0.375,0.562335144618808
2014,7,"2014-07-16","CARP",1,"FISH",7,2.47487373415292,8,0.84375,1.90615474653985
2014,7,"2014-07-16","CARP",2,"FISH",6,0.717137165600636,70,0.537959183673469,1.0152326467204
2014,7,"2014-07-16","CARP",3,"CRYPTIC FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2014,7,"2014-07-16","CARP",3,"FISH",3,1.5,4,0.625,1.03972077083992
2014,7,"2014-07-16","CARP",4,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2014,7,"2014-07-16","CARP",5,"CRYPTIC FISH",3,1.22474487139159,6,0.666666666666667,1.09861228866811
2014,7,"2014-07-16","CARP",5,"FISH",2,0.816496580927726,6,0.277777777777778,0.450561208866305
2014,7,"2014-07-16","CARP",6,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2014,7,"2014-07-16","CARP",6,"FISH",1,1,1,0,0
2014,7,"2014-07-16","CARP",7,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2014,7,"2014-07-16","CARP",7,"FISH",2,0.603022689155527,11,0.396694214876033,0.585952618303551
2014,7,"2014-07-16","CARP",8,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2014,7,"2014-07-16","CARP",8,"FISH",1,1,1,0,0
2014,7,"2014-07-17","AHND",1,"CRYPTIC FISH",1,0.174077655955698,33,0,0
2014,7,"2014-07-17","AHND",1,"FISH",2,1,4,0.5,0.693147180559945
2014,7,"2014-07-17","AHND",2,"CRYPTIC FISH",1,1,1,0,0
2014,7,"2014-07-17","AHND",2,"FISH",7,1.09321633322024,41,0.450922070196312,1.04306861794263
2014,7,"2014-07-17","AQUE",1,"CRYPTIC FISH",2,0.816496580927726,6,0.5,0.693147180559945
2014,7,"2014-07-17","AQUE",1,"FISH",5,1.76776695296637,8,0.75,1.49417513828931
2014,7,"2014-07-17","AQUE",2,"CRYPTIC FISH",2,0.755928946018454,7,0.408163265306122,0.598269588585257
2014,7,"2014-07-17","AQUE",2,"FISH",8,1.23442679969674,42,0.751700680272109,1.69431236940782
2014,7,"2014-07-17","AQUE",6,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2014,7,"2014-07-17","AQUE",6,"FISH",3,0.904534033733291,11,0.528925619834711,0.907535294105009
2014,7,"2014-07-17","BULL",6,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2014,7,"2014-07-17","BULL",6,"FISH",1,0.577350269189626,3,0,0
2014,7,"2014-07-18","ABUR",1,"FISH",6,0.794719414239026,57,0.78731917513081,1.64387028713245
2014,7,"2014-07-18","ABUR",2,"CRYPTIC FISH",1,0.353553390593274,8,0,0
2014,7,"2014-07-18","ABUR",2,"FISH",4,0.596284793999944,45,0.205432098765432,0.466045447841492
2014,7,"2014-07-18","GOLB",1,"FISH",4,1.26491106406735,10,0.58,1.08889997534522
2014,7,"2014-07-18","GOLB",2,"CRYPTIC FISH",2,1,4,0.375,0.562335144618808
2014,7,"2014-07-18","GOLB",2,"FISH",3,1.13389341902768,7,0.571428571428571,0.955699891112534
2014,7,"2014-07-18","MOHK",1,"CRYPTIC FISH",1,0.5,4,0,0
2014,7,"2014-07-18","MOHK",1,"FISH",7,1.64991582276861,18,0.685185185185185,1.48369405564586
2014,7,"2014-07-18","MOHK",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2014,7,"2014-07-18","MOHK",2,"FISH",2,0.894427190999916,5,0.32,0.500402423538188
2014,7,"2014-07-21","IVEE",1,"FISH",5,0.928476690885259,29,0.630202140309156,1.23480986304518
2014,7,"2014-07-21","IVEE",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2014,7,"2014-07-21","IVEE",2,"FISH",4,0.755928946018454,28,0.35969387755102,0.705486245233686
2014,7,"2014-07-22","SCDI",2,"CRYPTIC FISH",2,0.328797974610715,37,0.490869247626004,0.683988432967782
2014,7,"2014-07-22","SCDI",2,"FISH",10,1.66666666666667,36,0.791666666666667,1.91201869734331
2014,7,"2014-07-22","SCDI",3,"CRYPTIC FISH",2,0.338061701891407,35,0.382040816326531,0.570047170501285
2014,7,"2014-07-22","SCDI",3,"FISH",12,1.92153784566105,39,0.708744247205786,1.79395798292648
2014,7,"2014-07-22","SCTW",2,"CRYPTIC FISH",3,0.639602149066831,22,0.582644628099174,0.966674830319792
2014,7,"2014-07-22","SCTW",2,"FISH",12,1.63299316185545,54,0.819615912208505,2.10249559387864
2014,7,"2014-07-22","SCTW",3,"CRYPTIC FISH",2,0.316227766016838,40,0.42,0.610864302054894
2014,7,"2014-07-22","SCTW",3,"FISH",7,0.792593923901217,78,0.3767258382643,0.865251893172276
2014,7,"2014-07-23","AQUE",3,"CRYPTIC FISH",2,0.707106781186547,8,0.375,0.562335144618808
2014,7,"2014-07-23","AQUE",3,"FISH",3,1.5,4,0.625,1.03972077083992
2014,7,"2014-07-23","AQUE",4,"CRYPTIC FISH",2,0.458831467741123,19,0.387811634349031,0.57633412775675
2014,7,"2014-07-23","AQUE",4,"FISH",5,1.29099444873581,15,0.72,1.40194545937873
2014,7,"2014-07-23","AQUE",5,"CRYPTIC FISH",2,0.426401432711221,22,0.495867768595041,0.689009238476659
2014,7,"2014-07-23","AQUE",5,"FISH",6,1.27920429813366,22,0.508264462809917,1.09483382233388
2014,7,"2014-07-23","BULL",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2014,7,"2014-07-23","BULL",1,"FISH",2,0.816496580927726,6,0.5,0.693147180559945
2014,7,"2014-07-23","BULL",3,"CRYPTIC FISH",1,1,1,0,0
2014,7,"2014-07-23","BULL",3,"FISH",1,0.707106781186547,2,0,0
2014,7,"2014-07-24","NAPL",1,"CRYPTIC FISH",2,0.447213595499958,20,0.48,0.673011667009257
2014,7,"2014-07-24","NAPL",1,"FISH",9,1.91880644720049,22,0.84297520661157,2.01147635293959
2014,7,"2014-07-24","NAPL",2,"CRYPTIC FISH",2,0.577350269189626,12,0.152777777777778,0.286835983056161
2014,7,"2014-07-24","NAPL",2,"FISH",12,2,36,0.875,2.25461042478904
2014,7,"2014-07-24","NAPL",3,"CRYPTIC FISH",2,0.458831467741123,19,0.265927977839335,0.436162325385344
2014,7,"2014-07-24","NAPL",3,"FISH",9,0.886796350347864,103,0.716184371759827,1.52139835692389
2014,7,"2014-07-24","NAPL",4,"CRYPTIC FISH",1,1,1,0,0
2014,7,"2014-07-24","NAPL",4,"FISH",3,1.22474487139159,6,0.611111111111111,1.01140426470735
2014,7,"2014-07-24","NAPL",5,"CRYPTIC FISH",2,0.603022689155527,11,0.495867768595041,0.689009238476659
2014,7,"2014-07-24","NAPL",5,"FISH",13,1.37799724400827,89,0.813786138113874,2.05759929802897
2014,7,"2014-07-24","NAPL",6,"CRYPTIC FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2014,7,"2014-07-24","NAPL",6,"FISH",7,0.961523947640823,53,0.554645781416874,1.20125231275982
2014,7,"2014-07-24","NAPL",7,"CRYPTIC FISH",1,0.408248290463863,6,0,0
2014,7,"2014-07-24","NAPL",7,"FISH",5,1.66666666666667,9,0.765432098765432,1.52295506753132
2014,7,"2014-07-24","NAPL",8,"CRYPTIC FISH",1,0.447213595499958,5,0,0
2014,7,"2014-07-24","NAPL",8,"FISH",12,1.97278784766429,37,0.8327246165084,2.09360527498474
2015,7,"2015-07-20","ABUR",1,"FISH",3,1.22474487139159,6,0.5,0.867563228481461
2015,7,"2015-07-20","ABUR",2,"FISH",2,0.534522483824849,14,0.336734693877551,0.519579839130515
2015,7,"2015-07-20","MOHK",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-20","MOHK",1,"FISH",5,1.44337567297406,12,0.694444444444444,1.35220939923383
2015,7,"2015-07-20","MOHK",2,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-21","SCDI",2,"CRYPTIC FISH",2,0.365148371670111,30,0.491111111111111,0.6842317651303
2015,7,"2015-07-21","SCDI",2,"FISH",8,1.12022406722241,51,0.760476739715494,1.62983709601847
2015,7,"2015-07-21","SCDI",3,"CRYPTIC FISH",3,0.428571428571429,49,0.525614327363598,0.848717384139856
2015,7,"2015-07-21","SCDI",3,"FISH",10,1.09108945117996,84,0.48781179138322,1.16473207341776
2015,7,"2015-07-21","SCTW",2,"CRYPTIC FISH",2,0.516397779494322,15,0.444444444444444,0.636514168294813
2015,7,"2015-07-21","SCTW",2,"FISH",10,1.30188910980824,59,0.626831370295892,1.43937762091954
2015,7,"2015-07-21","SCTW",3,"CRYPTIC FISH",3,0.309426373877638,94,0.475101856043459,0.708497260702058
2015,7,"2015-07-21","SCTW",3,"FISH",11,1.26178653628809,76,0.724722991689751,1.65246320389638
2015,7,"2015-07-22","AHND",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-22","AHND",1,"FISH",1,0.5,4,0,0
2015,7,"2015-07-22","AHND",2,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-22","AHND",2,"FISH",6,0.894427190999916,45,0.725925925925926,1.50079769300241
2015,7,"2015-07-22","BULL",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-22","BULL",1,"FISH",4,1.63299316185545,6,0.722222222222222,1.32966134885476
2015,7,"2015-07-22","BULL",3,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-22","BULL",3,"FISH",3,1.34164078649987,5,0.56,0.950270539233235
2015,7,"2015-07-22","BULL",6,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2015,7,"2015-07-22","BULL",6,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-23","AQUE",1,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-23","AQUE",1,"FISH",3,1.5,4,0.625,1.03972077083992
2015,7,"2015-07-23","AQUE",2,"CRYPTIC FISH",3,1.5,4,0.625,1.03972077083992
2015,7,"2015-07-23","AQUE",2,"FISH",5,1.25,16,0.7734375,1.52687814727459
2015,7,"2015-07-23","AQUE",3,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2015,7,"2015-07-23","AQUE",3,"FISH",7,1.75,16,0.8359375,1.86198610816871
2015,7,"2015-07-23","AQUE",4,"CRYPTIC FISH",2,0.894427190999916,5,0.48,0.673011667009257
2015,7,"2015-07-23","AQUE",4,"FISH",6,2.12132034355964,8,0.78125,1.66746193342929
2015,7,"2015-07-23","AQUE",5,"CRYPTIC FISH",2,0.471404520791032,18,0.345679012345679,0.529706199057654
2015,7,"2015-07-23","AQUE",5,"FISH",6,2.26778683805536,7,0.816326530612245,1.74786809746676
2015,7,"2015-07-23","AQUE",6,"CRYPTIC FISH",1,0.353553390593274,8,0,0
2015,7,"2015-07-23","AQUE",6,"FISH",2,0.755928946018454,7,0.408163265306122,0.598269588585257
2015,7,"2015-07-24","IVEE",1,"FISH",1,0.377964473009227,7,0,0
2015,7,"2015-07-24","IVEE",2,"FISH",7,1.25723711418742,31,0.705515088449532,1.48192892210928
2015,7,"2015-07-27","NAPL",1,"CRYPTIC FISH",2,0.485071250072666,17,0.41522491349481,0.605797499372304
2015,7,"2015-07-27","NAPL",1,"FISH",7,1,49,0.776343190337359,1.63501800014892
2015,7,"2015-07-27","NAPL",2,"CRYPTIC FISH",2,0.632455532033676,10,0.32,0.500402423538188
2015,7,"2015-07-27","NAPL",2,"FISH",7,1.02105494048526,47,0.777727478497057,1.6486768588791
2015,7,"2015-07-27","NAPL",3,"CRYPTIC FISH",4,1.26491106406735,10,0.7,1.27985422583367
2015,7,"2015-07-27","NAPL",3,"FISH",6,0.914991421995628,43,0.640346133044889,1.28479908489157
2015,7,"2015-07-27","NAPL",4,"FISH",3,0.480384461415261,39,0.578566732412886,0.943546878640094
2015,7,"2015-07-27","NAPL",5,"CRYPTIC FISH",2,0.534522483824849,14,0.489795918367347,0.682908104700472
2015,7,"2015-07-27","NAPL",5,"FISH",4,1.0690449676497,14,0.530612244897959,0.991138896613094
2015,7,"2015-07-27","NAPL",6,"CRYPTIC FISH",3,0.866025403784439,12,0.541666666666667,0.887694275799104
2015,7,"2015-07-27","NAPL",6,"FISH",9,1.38873014965883,42,0.744897959183674,1.65232586722329
2015,7,"2015-07-27","NAPL",7,"CRYPTIC FISH",3,1.22474487139159,6,0.5,0.867563228481461
2015,7,"2015-07-27","NAPL",7,"FISH",8,1.33333333333333,36,0.645061728395062,1.42805576923257
2015,7,"2015-07-27","NAPL",8,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-27","NAPL",8,"FISH",9,1.21355975243384,55,0.763636363636364,1.70471198592474
2015,7,"2015-07-28","CARP",1,"CRYPTIC FISH",3,1.22474487139159,6,0.5,0.867563228481461
2015,7,"2015-07-28","CARP",1,"FISH",5,1.44337567297406,12,0.736111111111111,1.44518587894808
2015,7,"2015-07-28","CARP",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2015,7,"2015-07-28","CARP",2,"FISH",2,1,4,0.375,0.562335144618808
2015,7,"2015-07-28","CARP",3,"CRYPTIC FISH",3,1.06066017177982,8,0.625,1.03972077083992
2015,7,"2015-07-28","CARP",3,"FISH",5,1.17851130197758,18,0.635802469135802,1.27402306244147
2015,7,"2015-07-28","CARP",4,"CRYPTIC FISH",2,1,4,0.5,0.693147180559945
2015,7,"2015-07-28","CARP",4,"FISH",4,1.33333333333333,9,0.617283950617284,1.14905969697062
2015,7,"2015-07-28","CARP",5,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-28","CARP",5,"FISH",3,1.22474487139159,6,0.5,0.867563228481461
2015,7,"2015-07-28","CARP",6,"CRYPTIC FISH",2,0.516397779494322,15,0.124444444444444,0.244930026794635
2015,7,"2015-07-28","CARP",6,"FISH",2,0.816496580927726,6,0.5,0.693147180559945
2015,7,"2015-07-28","CARP",7,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-29","GOLB",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2015,7,"2015-07-29","GOLB",1,"FISH",1,0.5,4,0,0
2015,7,"2015-07-29","GOLB",2,"CRYPTIC FISH",1,1,1,0,0
2015,7,"2015-07-29","GOLB",2,"FISH",1,0.5,4,0,0
2016,7,"2016-07-18","GOLB",1,"FISH",2,0.894427190999916,5,0.48,0.673011667009257
2016,7,"2016-07-18","GOLB",2,"FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2016,7,"2016-07-18","IVEE",1,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-18","IVEE",1,"FISH",1,0.577350269189626,3,0,0
2016,7,"2016-07-18","IVEE",2,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2016,7,"2016-07-18","IVEE",2,"FISH",1,0.174077655955698,33,0,0
2016,7,"2016-07-19","ABUR",1,"FISH",5,1.38675049056307,13,0.579881656804734,1.17865499634165
2016,7,"2016-07-19","ABUR",2,"FISH",3,1.22474487139159,6,0.611111111111111,1.01140426470735
2016,7,"2016-07-19","CARP",4,"FISH",2,0.21320071635561,88,0.165289256198347,0.304636097349238
2016,7,"2016-07-19","CARP",5,"FISH",2,0.755928946018454,7,0.408163265306122,0.598269588585257
2016,7,"2016-07-19","CARP",7,"FISH",5,0.821994936526786,37,0.615047479912345,1.15179126499042
2016,7,"2016-07-19","CARP",8,"FISH",4,0.742781352708207,29,0.708680142687277,1.30743427479023
2016,7,"2016-07-20","SCDI",2,"CRYPTIC FISH",3,0.50709255283711,35,0.372244897959184,0.666078159814982
2016,7,"2016-07-20","SCDI",2,"FISH",9,1.31278492348105,47,0.822091444092349,1.89540945794495
2016,7,"2016-07-20","SCDI",3,"CRYPTIC FISH",4,0.402015126103685,99,0.349148046117743,0.721478705852862
2016,7,"2016-07-20","SCDI",3,"FISH",12,0.826114068985817,211,0.344960805013364,0.899333893664284
2016,7,"2016-07-20","SCTW",2,"CRYPTIC FISH",1,0.117851130197758,72,0,0
2016,7,"2016-07-20","SCTW",2,"FISH",12,1.43427433120127,70,0.876326530612245,2.21964409748296
2016,7,"2016-07-20","SCTW",3,"CRYPTIC FISH",3,0.159223467730283,355,0.0811585002975601,0.185390148342785
2016,7,"2016-07-20","SCTW",3,"FISH",13,1.12302895325577,134,0.587770104700379,1.424408742427
2016,7,"2016-07-21","AQUE",1,"FISH",4,1.41421356237309,8,0.6875,1.25548232517875
2016,7,"2016-07-21","AQUE",2,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-21","AQUE",2,"FISH",6,2.26778683805536,7,0.816326530612245,1.74786809746676
2016,7,"2016-07-21","AQUE",3,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-21","AQUE",3,"FISH",2,0.707106781186547,8,0.46875,0.661563238157982
2016,7,"2016-07-21","AQUE",4,"CRYPTIC FISH",1,0.707106781186547,2,0,0
